tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
3.339,11340.4,10619.0,10582.0,13750.4,8979.2,8837.4,8881.0,8845.8
3.354,11340.4,10617.4,10582.0,13750.4,8979.2,8837.4,8881.0,8845.0
3.385,11340.4,10617.4,10582.0,13750.4,8979.2,8837.4,8879.6,8845.0
3.4,11340.4,10614.2,10582.0,13750.4,8979.2,8837.4,8879.6,8845.0
3.401,11340.4,10614.2,10582.0,13750.4,8979.2,8837.4,8878.0,8845.0
3.416,11340.4,10614.2,10567.4,13750.4,8979.2,8837.4,8878.0,8845.0
3.417,11340.4,10609.6,10567.4,13750.4,8979.2,8837.4,8875.0,8845.0
3.432,11340.4,10609.6,10567.4,13750.0,8979.2,8837.4,8875.0,8845.0
3.447,11340.4,10609.6,10567.4,13750.0,8979.2,8837.4,8875.0,8844.8
3.448,11340.4,10609.6,10567.4,13750.0,8979.2,8837.4,8874.4,8844.8
3.463,11340.4,10609.6,10567.4,13750.0,8979.2,8837.4,8874.0,8844.8
3.463,11340.4,10609.6,10567.4,13750.0,8979.2,8837.4,8873.4,8844.8
3.479,11340.4,10599.4,10567.4,13750.0,8979.2,8837.4,8873.4,8844.8
3.494,11340.4,10595.8,10567.4,13750.0,8979.2,8837.4,8873.4,8844.8
3.495,11340.4,10595.8,10567.4,13750.0,8979.2,8837.4,8873.0,8844.8
3.51,11340.4,10595.8,10567.4,13750.0,8979.2,8837.2,8868.0,8844.8
3.526,11340.4,10595.8,10567.4,13750.0,8979.2,8837.2,8867.4,8844.8
3.526,11340.4,10595.8,10567.4,13750.0,8979.2,8837.2,8865.6,8844.8
3.541,11340.4,10595.2,10567.4,13729.6,8979.2,8837.2,8864.8,8844.8
3.557,11340.4,10595.2,10564.2,13729.6,8979.2,8837.2,8863.4,8844.8
3.572,11340.4,10595.2,10564.2,13716.6,8979.2,8837.2,8863.4,8844.8
3.588,11340.4,10595.2,10564.2,13713.2,8979.2,8836.8,8859.4,8844.8
3.604,11340.4,10595.2,10559.0,13713.2,8979.2,8836.8,8859.2,8844.8
3.619,11340.4,10595.2,10559.0,13713.2,8979.2,8836.8,8856.0,8844.8
3.619,11340.4,10595.2,10559.0,13713.2,8979.2,8836.8,8855.0,8844.8
3.62,11340.4,10595.2,10559.0,13713.2,8978.6,8836.8,8855.0,8844.8
3.635,11340.4,10595.2,10559.0,13713.2,8978.6,8836.8,8854.2,8844.8
3.65,11340.4,10595.2,10559.0,13703.8,8978.6,8836.8,8854.2,8844.8
3.666,11340.4,10590.8,10559.0,13703.8,8978.6,8836.8,8854.2,8844.8
3.681,11340.4,10590.8,10559.0,13696.6,8978.6,8836.8,8854.2,8844.8
3.697,11340.4,10585.2,10559.0,13696.6,8978.6,8836.8,8853.2,8844.8
3.713,11340.4,10585.2,10559.0,13696.6,8978.6,8836.8,8852.2,8844.8
