tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
0.983,49069.6,45660.2,46239.4,51562.4,42312.8,42124.2,42068.2,42171.4
0.998,49069.6,45660.2,46239.4,51562.4,42312.8,42124.2,42058.0,42168.8
0.998,49069.6,45660.2,46239.4,51562.4,42312.8,42124.2,42058.0,42128.2
0.999,49069.6,45643.2,46239.4,51452.8,42312.8,42124.2,42058.0,42128.2
0.999,49069.6,45643.2,46239.4,51367.6,42312.8,42124.2,42058.0,42128.2
1.014,48818.4,45623.6,46113.0,51367.6,42312.8,42124.2,42058.0,42128.2
1.029,48818.4,45606.6,46113.0,51339.0,42288.0,42124.2,42055.8,42122.2
1.029,48818.4,45606.6,46113.0,51339.0,42288.0,42124.2,42055.8,42118.0
1.03,48818.4,45606.6,46113.0,51260.4,42288.0,42124.2,42055.8,42116.2
1.03,48818.4,45606.6,46113.0,51255.6,42288.0,42124.2,42055.8,42109.8
1.045,48818.4,45576.8,46093.6,51255.6,42288.0,42124.2,42055.8,42105.6
1.045,48818.4,45532.6,46093.6,51255.6,42288.0,42124.2,42055.8,42105.6
1.046,48818.4,45532.6,46092.0,51222.6,42288.0,42124.2,42055.8,42105.6
1.06,48818.4,45530.0,45928.0,51217.4,42288.0,42124.2,42055.8,42101.4
1.061,48818.4,45486.8,45928.0,51217.4,42288.0,42124.2,42055.8,42101.4
1.077,48818.4,45486.8,45896.0,51146.6,42288.0,42124.2,42055.8,42101.4
1.077,48818.4,45486.8,45896.0,51137.2,42288.0,42124.2,42055.8,42101.4
1.077,48818.4,45486.8,45896.0,51069.0,42288.0,42124.2,42055.8,42101.4
1.092,48818.4,45480.0,45896.0,51069.0,42288.0,42124.2,42055.8,42101.4
1.092,48818.4,45468.2,45896.0,51069.0,42288.0,42124.2,42055.8,42101.4
1.092,48818.4,45465.0,45896.0,51069.0,42288.0,42124.2,42055.8,42101.4
1.092,48818.4,45460.0,45896.0,51069.0,42288.0,42124.2,42055.8,42101.4
1.107,48818.4,45438.4,45887.6,51054.2,42288.0,42124.2,42055.8,42101.4
1.123,48818.4,45436.2,45887.6,51054.2,42288.0,42124.2,42055.8,42101.4
1.123,48818.4,45429.4,45887.6,51054.2,42288.0,42124.2,42055.8,42101.4
1.124,48818.4,45429.4,45887.6,50985.4,42288.0,42124.2,42055.8,42101.4
1.124,48818.4,45429.4,45887.6,50965.2,42288.0,42124.2,42055.8,42101.4
1.138,48818.4,45397.4,45887.6,50965.2,42288.0,42124.2,42055.8,42101.4
1.138,48818.4,45391.6,45887.6,50965.2,42288.0,42124.2,42055.8,42101.4
1.139,48818.4,45391.6,45800.8,50898.0,42288.0,42124.2,42055.8,42101.4
1.154,48818.4,45367.2,45732.6,50843.6,42288.0,42124.2,42055.8,42101.4
1.169,48818.4,45367.2,45732.6,50836.8,42288.0,42124.2,42055.8,42101.4
1.169,48818.4,45367.2,45732.6,50814.2,42288.0,42124.2,42055.8,42101.4
1.17,48818.4,45367.2,45695.0,50814.2,42288.0,42124.2,42055.8,42101.4
1.185,48818.4,45367.2,45691.6,50768.0,42288.0,42124.2,42055.8,42101.4
1.185,48818.4,45367.2,45691.6,50765.4,42288.0,42124.2,42055.8,42101.4
1.185,48818.4,45367.2,45691.6,50748.2,42288.0,42124.2,42055.8,42101.4
1.186,48818.4,45367.2,45682.8,50724.0,42288.0,42124.2,42055.8,42101.4
1.2,48818.4,45367.2,45682.8,50707.0,42288.0,42124.2,42055.8,42101.4
1.2,48818.4,45367.2,45682.8,50699.8,42288.0,42124.2,42055.8,42101.4
1.201,48818.4,45344.6,45677.6,50699.8,42288.0,42124.2,42055.8,42101.4
1.202,48818.4,45344.6,45677.6,50650.6,42288.0,42124.2,42055.8,42101.4
1.217,48818.4,45344.6,45677.6,50647.2,42288.0,42124.0,42055.8,42101.4
1.232,48818.4,45344.6,45655.0,50620.8,42288.0,42124.0,42055.8,42101.4
1.233,48818.4,45344.6,45655.0,50614.8,42288.0,42119.6,42055.8,42101.4
1.248,48818.4,45304.0,45655.0,50581.6,42288.0,42119.6,42055.8,42101.4
1.248,48818.4,45304.0,45655.0,50571.6,42288.0,42119.6,42055.8,42101.4
1.263,48818.4,45304.0,45655.0,50571.6,42288.0,42116.8,42055.8,42101.4
1.264,48818.4,45288.8,45602.4,50531.0,42288.0,42116.8,42055.8,42101.4
1.278,48818.4,45288.8,45602.4,50504.2,42288.0,42116.8,42055.8,42101.4
1.278,48818.4,45288.8,45602.4,50492.2,42288.0,42116.8,42055.8,42101.4
1.278,48818.4,45288.8,45602.4,50486.6,42288.0,42116.8,42055.8,42101.4
1.279,48818.4,45264.8,45583.4,50486.6,42288.0,42111.8,42055.8,42101.4
1.279,48818.4,45264.8,45517.4,50486.6,42288.0,42111.8,42055.8,42101.4
1.28,48818.4,45264.8,45517.4,50485.2,42288.0,42106.0,42055.8,42101.4
1.295,48818.4,45251.6,45517.4,50464.0,42284.2,42101.8,42055.8,42101.4
1.295,48818.4,45251.6,45517.4,50420.2,42284.2,42101.8,42055.8,42101.4
1.295,48818.4,45251.6,45517.4,50394.2,42284.2,42101.8,42055.8,42101.4
1.31,48818.4,45247.2,45517.4,50394.2,42284.2,42101.8,42055.8,42101.4
1.311,48818.4,45232.6,45517.4,50391.4,42284.2,42101.8,42055.8,42101.4
1.326,48818.4,45223.8,45517.4,50391.4,42284.2,42101.8,42055.8,42101.4
1.326,48818.4,45141.8,45517.4,50391.4,42284.2,42101.8,42055.8,42101.4
1.341,48818.4,45118.8,45517.4,50391.4,42284.2,42101.8,42055.8,42101.4
1.342,48818.4,45106.6,45508.2,50357.4,42284.2,42101.8,42055.8,42101.4
1.342,48818.4,45105.2,45508.2,50357.4,42284.2,42101.8,42055.8,42101.4
1.356,48818.4,45105.2,45508.2,50354.0,42284.2,42101.8,42055.8,42101.4
1.357,48818.4,45091.8,45507.6,50354.0,42284.2,42101.8,42055.8,42101.4
1.358,48818.4,45091.8,45507.6,50282.6,42284.2,42101.8,42055.8,42101.4
1.372,48818.4,45091.8,45507.6,50265.0,42284.2,42101.8,42055.8,42101.4
1.373,48818.4,45086.0,45486.0,50227.6,42284.2,42101.8,42055.8,42101.4
1.388,48429.8,45053.0,45452.4,50211.6,42284.2,42100.4,42055.8,42101.4
1.388,48429.8,45046.0,45452.4,50202.0,42284.2,42100.4,42055.8,42101.4
1.389,48429.8,45044.4,45452.4,50150.2,42284.2,42100.4,42055.8,42101.4
1.389,48429.8,45044.4,45452.4,50071.2,42284.2,42100.4,42055.8,42101.4
1.404,48429.8,45028.2,45446.8,50049.0,42284.2,42091.0,42055.8,42101.4
1.419,48429.8,45028.2,45436.4,50019.0,42284.2,42091.0,42055.8,42101.4
1.42,48429.8,45028.2,45433.4,49961.8,42284.2,42091.0,42055.8,42101.4
