tiempo,SH,SCH,SHMM,SHMP,SH-BL,SCH-BL,SHMM-BL,SHMP-BL
0.218,23241.2,21734.4,21991.2,22878.8,21282.0,21282.0,21282.0,21282.0
0.234,23241.2,21734.4,21969.0,22783.6,21282.0,21282.0,21282.0,21282.0
0.234,23241.2,21734.4,21969.0,22769.8,21282.0,21282.0,21282.0,21282.0
0.234,23241.2,21734.4,21969.0,22766.6,21282.0,21282.0,21282.0,21282.0
0.249,23241.2,21719.2,21955.2,22715.6,21282.0,21282.0,21282.0,21282.0
0.249,23241.2,21719.2,21955.2,22698.0,21282.0,21282.0,21282.0,21282.0
0.25,23241.2,21719.2,21940.0,22698.0,21282.0,21282.0,21282.0,21282.0
0.265,23241.2,21686.2,21937.2,22647.2,21282.0,21282.0,21282.0,21282.0
0.265,23241.2,21686.2,21937.2,22632.8,21282.0,21282.0,21282.0,21282.0
0.265,23241.2,21686.2,21937.2,22613.0,21282.0,21282.0,21282.0,21282.0
0.28,23241.2,21686.2,21926.6,22613.0,21282.0,21282.0,21282.0,21282.0
0.28,23241.2,21686.2,21918.8,22613.0,21282.0,21282.0,21282.0,21282.0
0.28,23241.2,21686.2,21918.4,22613.0,21282.0,21282.0,21282.0,21282.0
0.281,23241.2,21650.4,21888.6,22595.8,21282.0,21282.0,21282.0,21282.0
0.281,23241.2,21643.2,21888.6,22595.8,21282.0,21282.0,21282.0,21282.0
0.296,23236.6,21643.2,21855.2,22574.2,21282.0,21282.0,21282.0,21282.0
0.296,23236.6,21643.2,21844.6,22574.2,21282.0,21282.0,21282.0,21282.0
0.312,23236.6,21591.2,21828.4,22558.2,21282.0,21282.0,21282.0,21282.0
0.312,23236.6,21591.2,21828.4,22541.0,21282.0,21282.0,21282.0,21282.0
0.328,23236.6,21591.2,21825.8,22541.0,21282.0,21282.0,21282.0,21282.0
0.343,23236.6,21591.2,21812.0,22538.2,21282.0,21282.0,21282.0,21282.0
0.358,23201.0,21591.2,21812.0,22523.2,21282.0,21282.0,21282.0,21282.0
0.358,23201.0,21591.2,21812.0,22507.2,21282.0,21282.0,21282.0,21282.0
0.359,23201.0,21591.2,21812.0,22505.8,21282.0,21282.0,21282.0,21282.0
0.374,23112.8,21591.2,21812.0,22482.0,21282.0,21282.0,21282.0,21282.0
0.374,23112.8,21591.2,21812.0,22461.8,21282.0,21282.0,21282.0,21282.0
0.375,23062.8,21591.2,21812.0,22461.8,21282.0,21282.0,21282.0,21282.0
0.39,23062.8,21591.2,21799.0,22440.8,21282.0,21282.0,21282.0,21282.0
0.39,23062.8,21591.2,21761.8,22440.8,21282.0,21282.0,21282.0,21282.0
0.406,23062.8,21591.2,21741.6,22440.8,21282.0,21282.0,21282.0,21282.0
0.421,23062.8,21591.2,21717.6,22412.6,21282.0,21282.0,21282.0,21282.0
0.436,23062.8,21591.2,21717.6,22392.8,21282.0,21282.0,21282.0,21282.0
0.437,23062.8,21588.6,21675.2,22392.8,21282.0,21282.0,21282.0,21282.0
0.452,23062.8,21564.0,21659.0,22376.0,21282.0,21282.0,21282.0,21282.0
0.468,23062.8,21564.0,21638.8,22359.6,21282.0,21282.0,21282.0,21282.0
0.483,23062.8,21562.4,21638.8,22357.2,21282.0,21282.0,21282.0,21282.0
0.483,23062.8,21562.4,21638.8,22330.2,21282.0,21282.0,21282.0,21282.0
0.484,23062.8,21562.4,21603.6,22330.2,21282.0,21282.0,21282.0,21282.0
0.499,23062.8,21562.4,21585.6,22296.8,21282.0,21282.0,21282.0,21282.0
0.499,23062.8,21562.4,21585.6,22292.6,21282.0,21282.0,21282.0,21282.0
0.53,23062.8,21562.4,21564.2,22292.6,21282.0,21282.0,21282.0,21282.0
0.546,23062.8,21562.4,21564.2,22290.2,21282.0,21282.0,21282.0,21282.0
0.561,22950.6,21562.4,21564.2,22286.0,21282.0,21282.0,21282.0,21282.0
0.577,22895.2,21562.4,21527.0,22275.6,21282.0,21282.0,21282.0,21282.0
0.593,22895.2,21562.4,21506.8,22275.6,21282.0,21282.0,21282.0,21282.0
0.608,22895.2,21562.4,21504.4,22269.2,21282.0,21282.0,21282.0,21282.0
0.624,22895.2,21550.2,21500.2,22262.8,21282.0,21282.0,21282.0,21282.0
0.655,22895.2,21545.0,21489.8,22256.0,21282.0,21282.0,21282.0,21282.0
0.671,22895.2,21545.0,21485.2,22256.0,21282.0,21282.0,21282.0,21282.0
0.686,22895.2,21545.0,21471.6,22256.0,21282.0,21282.0,21282.0,21282.0
0.702,22895.2,21545.0,21471.6,22244.4,21282.0,21282.0,21282.0,21282.0
0.717,22893.6,21545.0,21471.6,22244.4,21282.0,21282.0,21282.0,21282.0
0.733,22893.6,21545.0,21429.2,22244.4,21282.0,21282.0,21282.0,21282.0
0.764,22893.6,21545.0,21429.2,22237.8,21282.0,21282.0,21282.0,21282.0
0.764,22893.6,21545.0,21429.2,22211.2,21282.0,21282.0,21282.0,21282.0
0.78,22893.6,21545.0,21429.2,22202.2,21282.0,21282.0,21282.0,21282.0
0.811,22893.6,21545.0,21429.2,22200.4,21282.0,21282.0,21282.0,21282.0
0.842,22893.6,21545.0,21429.2,22180.6,21282.0,21282.0,21282.0,21282.0
0.873,22893.6,21545.0,21429.2,22134.4,21282.0,21282.0,21282.0,21282.0
0.889,22893.6,21545.0,21429.2,22091.8,21282.0,21282.0,21282.0,21282.0
0.889,22893.6,21545.0,21429.2,22033.4,21282.0,21282.0,21282.0,21282.0
0.921,22893.4,21545.0,21429.2,22033.4,21282.0,21282.0,21282.0,21282.0
1.03,22893.4,21545.0,21429.2,22030.2,21282.0,21282.0,21282.0,21282.0
1.03,22893.4,21545.0,21429.2,22025.8,21282.0,21282.0,21282.0,21282.0
1.046,22814.0,21545.0,21429.2,22025.8,21282.0,21282.0,21282.0,21282.0
1.092,22814.0,21545.0,21426.6,22025.8,21282.0,21282.0,21282.0,21282.0
1.108,22814.0,21545.0,21425.4,22025.8,21282.0,21282.0,21282.0,21282.0
