names: tiempo SH SCH SHMM SHMP SH-BL SCH-BL SHMM-BL SHMP-BL optimo
title: Convergencia de los algoritmos
subtitle: para el problema att532
0.53,35147.6,33415.0,35555.2,42302.4,28050.8,27769.4,27987.4,27766.6,27686.0
0.531,35147.6,33415.0,35555.2,42297.2,28050.8,27769.4,27981.8,27766.6,27686.0
0.546,35147.6,33415.0,35464.8,42297.2,28050.8,27769.4,27974.0,27765.4,27686.0
0.561,35147.6,33415.0,35422.0,42291.6,28050.8,27769.4,27974.0,27765.4,27686.0
0.562,35147.6,33360.0,35323.2,42265.0,28050.8,27769.4,27974.0,27765.4,27686.0
0.577,35147.6,33354.4,35279.2,42265.0,28050.8,27768.2,27974.0,27765.4,27686.0
0.578,35147.6,33354.4,35279.2,42241.4,28050.8,27768.2,27974.0,27762.0,27686.0
0.593,35147.6,33314.4,34883.0,42241.4,28050.8,27767.0,27974.0,27759.4,27686.0
0.608,35147.6,33277.8,34883.0,42150.4,28050.8,27767.0,27974.0,27759.4,27686.0
0.609,35147.6,33268.8,34806.8,42150.4,28050.8,27764.6,27974.0,27759.4,27686.0
0.609,35147.6,33268.8,34806.8,42150.4,28050.8,27761.6,27974.0,27759.4,27686.0
0.624,35147.6,33216.8,34729.0,42088.6,28050.8,27760.4,27974.0,27758.0,27686.0
0.624,35147.6,33216.8,34729.0,42088.6,28050.8,27760.4,27974.0,27756.0,27686.0
0.639,35147.6,33216.8,34716.2,42088.6,28050.8,27758.4,27974.0,27756.0,27686.0
0.64,35117.8,33216.8,34716.2,41974.0,28050.8,27758.4,27974.0,27750.8,27686.0
0.655,35117.8,33189.6,34592.4,41957.2,28050.8,27758.2,27967.0,27749.4,27686.0
0.671,35117.8,33189.6,34555.8,41957.2,28050.8,27758.2,27967.0,27749.4,27686.0
0.686,35117.8,33159.0,34504.8,41957.2,28050.8,27758.2,27967.0,27749.4,27686.0
0.687,35117.8,33143.6,34504.8,41957.2,28050.8,27757.8,27967.0,27747.8,27686.0
0.702,35117.8,33143.6,34504.8,41908.2,28050.8,27757.4,27961.2,27747.8,27686.0
0.717,35117.8,33143.6,34504.8,41908.2,28050.8,27753.2,27958.8,27747.8,27686.0
0.718,35117.8,33143.6,34504.8,41885.0,28050.8,27749.8,27958.8,27741.2,27686.0
0.733,34978.8,33082.2,34504.8,41885.0,28050.8,27749.8,27958.8,27741.2,27686.0
0.734,34978.8,33082.2,34504.8,41833.2,28050.8,27748.2,27958.8,27741.2,27686.0
0.748,34978.8,33082.2,34498.4,41742.8,28050.8,27744.8,27958.8,27737.2,27686.0
0.749,34978.8,33080.6,34453.2,41698.2,28050.8,27741.6,27952.6,27737.2,27686.0
0.764,34978.8,33076.2,34415.2,41698.2,28050.8,27741.6,27952.6,27737.2,27686.0
0.765,34978.8,33076.2,34415.2,41679.4,28050.8,27740.6,27946.2,27735.4,27686.0
0.78,34978.8,33076.2,34352.6,41679.4,28050.8,27740.6,27945.0,27734.8,27686.0
0.796,34978.8,33074.4,34352.6,41679.4,28050.8,27740.6,27945.0,27731.2,27686.0
0.796,34978.8,33072.4,34352.6,41679.4,28050.8,27740.6,27945.0,27731.2,27686.0
0.811,34978.8,32983.0,34352.6,41679.4,28050.8,27740.4,27945.0,27730.8,27686.0
0.811,34978.8,32983.0,34352.6,41679.4,28050.8,27734.6,27945.0,27730.8,27686.0
0.826,34978.8,32972.8,34352.6,41679.4,28050.8,27734.0,27945.0,27730.8,27686.0
0.826,34978.8,32962.0,34352.6,41679.4,28050.8,27734.0,27945.0,27730.8,27686.0
0.827,34978.8,32962.0,34352.6,41679.4,28050.8,27733.0,27921.8,27730.8,27686.0
0.842,34978.8,32962.0,34318.8,41607.8,28047.6,27731.6,27921.8,27729.2,27686.0
0.843,34978.8,32962.0,34318.8,41600.4,28047.6,27731.6,27921.4,27729.0,27686.0
0.858,34978.8,32937.6,34184.8,41600.4,28047.6,27730.2,27921.4,27727.6,27686.0
0.873,34978.8,32937.6,34112.0,41566.6,28047.6,27730.2,27921.4,27727.6,27686.0
0.874,34978.8,32900.8,34112.0,41566.6,28047.6,27730.2,27921.4,27727.6,27686.0
0.889,34978.8,32892.4,34056.4,41464.6,28047.6,27730.2,27921.4,27727.6,27686.0
0.889,34978.8,32892.4,33940.2,41464.6,28047.6,27730.2,27921.4,27727.6,27686.0
0.92,34978.8,32834.2,33940.2,41453.6,28047.6,27730.2,27921.4,27725.8,27686.0
0.921,34978.8,32834.2,33918.0,41453.6,28047.6,27730.2,27921.4,27725.8,27686.0
0.936,34978.8,32834.2,33725.6,41453.6,28047.6,27730.2,27921.4,27725.8,27686.0
0.951,34978.8,32834.2,33725.6,41453.6,28047.6,27730.2,27920.4,27725.8,27686.0
0.952,34978.8,32814.2,33725.6,41453.6,28047.6,27730.2,27920.4,27725.8,27686.0
0.967,34978.8,32814.2,33666.8,41426.2,28041.4,27730.2,27920.4,27725.8,27686.0
0.983,34978.8,32810.2,33651.0,41304.6,28041.4,27730.2,27915.6,27725.8,27686.0
0.998,34978.8,32778.0,33559.6,41304.6,28041.4,27730.2,27915.6,27725.8,27686.0
0.999,34978.8,32746.8,33357.8,41304.6,28041.4,27729.0,27915.6,27725.8,27686.0
1.014,34978.8,32737.4,33330.8,41304.6,28041.4,27729.0,27891.6,27725.8,27686.0
1.029,34978.8,32713.6,33328.2,41304.6,28041.4,27729.0,27891.6,27725.0,27686.0
1.03,34978.8,32713.6,33328.2,41304.6,28041.4,27729.0,27888.2,27725.0,27686.0
1.045,34978.8,32709.0,33328.2,41300.6,28041.4,27727.4,27888.2,27725.0,27686.0
1.06,34978.8,32709.0,33247.8,41300.6,28041.4,27727.4,27888.2,27725.0,27686.0
1.061,34978.8,32630.8,33119.8,41297.2,28041.4,27727.4,27883.4,27725.0,27686.0
1.076,34978.8,32627.4,33022.0,41297.2,28039.6,27727.4,27883.4,27725.0,27686.0
1.077,34978.8,32537.4,33022.0,41297.2,28039.6,27727.4,27883.4,27724.4,27686.0
1.092,34978.8,32530.8,33022.0,41297.2,28039.6,27727.4,27883.4,27724.4,27686.0
1.092,34978.8,32497.0,33022.0,41297.2,28039.6,27727.4,27883.4,27724.4,27686.0
1.107,34978.8,32437.2,32941.6,41297.2,28039.6,27727.4,27883.4,27724.4,27686.0
1.108,34978.8,32437.2,32941.6,41297.2,28039.6,27727.4,27882.4,27723.2,27686.0
1.123,34978.8,32437.2,32941.6,41237.8,28039.6,27726.4,27882.4,27723.2,27686.0
1.124,34978.8,32437.2,32941.6,41237.8,28039.6,27726.4,27880.0,27718.2,27686.0
1.139,34978.8,32437.2,32922.6,41237.8,28039.6,27724.6,27880.0,27718.2,27686.0
1.154,34978.8,32437.2,32922.6,41206.4,28039.2,27724.6,27880.0,27718.2,27686.0
1.155,34978.8,32368.8,32922.6,41206.4,28039.2,27724.6,27876.6,27718.2,27686.0
1.17,34978.8,32346.0,32922.6,41171.8,28038.6,27724.6,27876.6,27718.2,27686.0
1.185,34978.8,32346.0,32868.2,41171.8,28038.6,27724.0,27876.6,27718.2,27686.0
1.201,34978.8,32313.0,32791.0,41171.8,28038.6,27724.0,27865.2,27718.2,27686.0
1.216,34978.8,32313.0,32791.0,41155.6,28038.6,27724.0,27865.2,27718.2,27686.0
1.217,34978.8,32313.0,32791.0,41094.8,28038.6,27724.0,27865.2,27718.2,27686.0
1.232,34978.8,32306.6,32791.0,41079.8,28038.6,27724.0,27865.2,27718.2,27686.0
1.248,34978.8,32306.6,32791.0,41079.8,28038.6,27720.4,27865.2,27718.2,27686.0
1.264,34978.8,32306.6,32579.6,41022.8,28038.6,27718.6,27865.2,27718.2,27686.0
1.279,34978.8,32306.4,32579.6,41022.8,28038.6,27718.6,27865.2,27718.2,27686.0
1.28,34978.8,32306.4,32571.8,41022.8,28038.6,27718.6,27865.2,27718.2,27686.0
1.294,34978.8,32306.4,32571.8,40981.6,28038.6,27718.6,27865.2,27718.2,27686.0
1.295,34855.6,32306.4,32571.8,40981.6,28038.6,27718.6,27858.0,27718.2,27686.0
1.31,34855.6,32306.4,32571.8,40951.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.311,34855.6,32306.2,32571.8,40951.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.326,34855.6,32306.2,32571.8,40940.6,28038.6,27718.6,27853.0,27718.2,27686.0
1.342,34855.6,32306.2,32571.8,40900.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.373,34855.6,32301.2,32571.8,40900.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.389,34855.6,32292.0,32571.8,40900.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.404,34855.6,32292.0,32527.6,40897.4,28038.6,27718.6,27853.0,27718.2,27686.0
1.42,34855.6,32292.0,32527.6,40897.4,28038.6,27718.6,27851.6,27718.2,27686.0
1.451,34855.6,32264.8,32527.6,40897.4,28038.6,27718.6,27851.6,27718.2,27686.0
1.451,34855.6,32237.6,32527.6,40897.4,28038.6,27718.6,27851.6,27718.2,27686.0
1.466,34855.6,32230.0,32527.6,40886.0,28038.6,27718.6,27845.4,27718.2,27686.0
1.482,34855.6,32226.6,32475.0,40886.0,28038.6,27718.6,27844.0,27718.2,27686.0
1.497,34855.6,32187.8,32475.0,40886.0,28038.6,27718.6,27844.0,27718.2,27686.0
1.498,34855.6,32173.8,32380.6,40886.0,28038.6,27718.6,27844.0,27718.2,27686.0
1.528,34855.6,32158.4,32380.6,40886.0,28038.6,27718.6,27844.0,27718.2,27686.0
1.529,34855.6,32124.6,32380.6,40880.0,28024.0,27718.6,27844.0,27718.2,27686.0
1.544,34855.6,32124.6,32366.0,40868.0,28024.0,27718.6,27844.0,27718.2,27686.0
1.545,34855.6,32124.6,32366.0,40868.0,28024.0,27718.6,27838.0,27718.2,27686.0
1.56,34785.0,32124.6,32366.0,40839.2,28024.0,27718.6,27838.0,27718.2,27686.0
1.575,34785.0,32116.4,32366.0,40839.2,28024.0,27718.6,27838.0,27718.2,27686.0
1.576,34785.0,32116.4,32366.0,40815.8,28024.0,27718.6,27834.0,27718.2,27686.0
1.591,34785.0,32104.6,32366.0,40758.2,28024.0,27718.6,27832.8,27718.2,27686.0
1.606,34785.0,32104.6,32366.0,40701.4,28024.0,27718.6,27832.8,27718.2,27686.0
1.607,34785.0,32081.6,32338.0,40690.0,28014.6,27718.6,27829.2,27718.2,27686.0
1.622,34780.8,32081.6,32338.0,40690.0,28014.6,27718.6,27829.2,27718.2,27686.0
1.638,34661.8,32081.6,32338.0,40601.4,28014.6,27718.6,27829.2,27717.4,27686.0
1.653,34661.8,32081.6,32300.4,40601.4,28014.6,27718.6,27829.2,27717.4,27686.0
1.654,34661.8,32076.2,32300.4,40601.4,28014.6,27718.6,27827.8,27717.4,27686.0
1.669,34661.8,32076.2,32265.0,40601.4,28014.6,27718.6,27818.4,27717.4,27686.0
1.684,34661.8,32073.2,32265.0,40601.4,28014.6,27718.6,27818.4,27717.4,27686.0
1.685,34661.8,32073.2,32233.8,40577.6,28007.4,27718.2,27818.4,27717.4,27686.0
1.701,34661.8,32073.2,32214.0,40577.6,28007.4,27718.2,27818.4,27717.4,27686.0
1.716,34661.8,32065.8,32214.0,40577.6,28007.4,27718.2,27818.4,27717.4,27686.0
1.732,34661.8,32065.8,32209.2,40577.6,28007.4,27718.2,27818.4,27717.4,27686.0
1.747,34661.8,32056.4,32209.2,40577.6,28006.2,27717.8,27818.4,27717.4,27686.0
1.747,34661.8,32039.4,32209.2,40577.6,28006.2,27717.8,27818.4,27717.4,27686.0
1.762,34661.8,32039.4,32209.2,40577.6,28006.2,27717.8,27818.4,27716.8,27686.0
1.763,34661.8,32039.4,32209.2,40577.6,28006.2,27717.8,27817.8,27716.8,27686.0
1.778,34661.8,32039.4,32198.4,40577.6,28006.2,27717.8,27810.6,27716.8,27686.0
1.794,34661.8,32039.4,32183.4,40577.6,28006.2,27717.2,27810.6,27716.2,27686.0
1.809,34661.8,32039.4,32183.4,40577.6,28006.2,27717.2,27810.6,27714.2,27686.0
1.826,34661.8,32039.4,32183.4,40577.6,28006.2,27717.2,27808.8,27714.2,27686.0
1.841,34661.8,32029.6,32183.4,40577.6,28006.2,27717.2,27808.8,27714.2,27686.0
1.841,34661.8,32027.2,32183.4,40577.6,28006.2,27717.2,27808.8,27714.2,27686.0
1.856,34661.8,32006.4,32183.4,40577.6,28006.2,27717.2,27808.4,27714.2,27686.0
1.857,34661.8,32006.4,32183.4,40577.6,28006.2,27717.2,27797.4,27714.2,27686.0
1.872,34661.8,32006.4,32183.4,40569.4,28006.2,27717.2,27797.4,27714.2,27686.0
1.887,34661.8,32006.4,32125.4,40569.4,28006.2,27717.2,27797.4,27714.2,27686.0
1.888,34661.8,32002.6,32125.4,40569.4,27999.6,27717.2,27793.8,27714.2,27686.0
1.904,34661.8,32002.6,32115.2,40569.4,27999.6,27717.2,27793.8,27714.2,27686.0
1.918,34661.8,32002.6,32115.2,40561.2,27999.6,27717.2,27793.8,27714.2,27686.0
1.934,34658.8,32002.6,32115.2,40515.0,27999.6,27717.2,27789.0,27714.2,27686.0
1.95,34658.8,31996.0,32076.6,40515.0,27999.6,27717.2,27785.8,27714.2,27686.0
1.966,34658.8,31996.0,32076.6,40515.0,27999.6,27717.2,27785.2,27714.2,27686.0
1.981,34658.8,31988.8,32076.6,40515.0,27999.6,27717.2,27785.2,27714.2,27686.0
1.997,34658.8,31981.8,32076.6,40515.0,27999.6,27717.2,27785.2,27714.2,27686.0
2.012,34658.8,31981.8,32030.2,40512.4,27999.6,27717.2,27785.2,27714.2,27686.0
2.013,34658.8,31981.8,32030.2,40512.4,27999.6,27715.8,27785.2,27714.2,27686.0
2.028,34658.8,31981.8,32030.2,40511.0,27999.6,27715.8,27785.2,27714.2,27686.0
2.043,34658.8,31967.8,32030.2,40511.0,27999.6,27715.8,27785.2,27714.2,27686.0
2.044,34658.8,31967.8,32002.8,40511.0,27999.6,27715.8,27785.2,27714.2,27686.0
2.059,34658.8,31967.8,32001.6,40464.2,27999.6,27715.8,27785.2,27714.2,27686.0
2.075,34658.8,31967.8,31995.4,40402.2,27999.6,27715.8,27785.2,27714.2,27686.0
2.091,34658.8,31967.6,31995.4,40402.2,27999.6,27715.8,27785.2,27714.2,27686.0
2.106,34658.8,31962.4,31970.4,40385.4,27999.6,27715.2,27785.2,27714.2,27686.0
2.121,34658.8,31962.4,31970.4,40385.4,27999.6,27715.2,27784.0,27714.2,27686.0
2.122,34658.8,31951.6,31939.0,40385.4,27999.6,27712.0,27783.0,27714.2,27686.0
2.137,34658.8,31951.6,31939.0,40385.4,27999.6,27712.0,27783.0,27712.0,27686.0
2.153,34658.8,31951.6,31874.6,40383.4,27999.6,27712.0,27782.2,27712.0,27686.0
2.184,34658.8,31920.8,31864.2,40358.8,27999.6,27711.2,27782.2,27712.0,27686.0
2.199,34658.8,31907.6,31864.2,40358.8,27999.6,27711.2,27782.2,27712.0,27686.0
2.2,34658.8,31890.8,31864.2,40358.8,27999.6,27710.8,27781.2,27712.0,27686.0
2.215,34658.8,31890.8,31862.8,40358.8,27999.6,27710.8,27781.2,27712.0,27686.0
2.23,34658.8,31890.8,31862.8,40354.8,27999.6,27710.8,27781.2,27712.0,27686.0
2.231,34658.8,31890.8,31862.8,40354.8,27992.2,27710.8,27781.2,27712.0,27686.0
2.246,34658.8,31890.8,31862.8,40354.6,27992.2,27710.8,27781.2,27712.0,27686.0
2.262,34658.8,31856.2,31853.4,40331.4,27992.2,27710.8,27781.2,27712.0,27686.0
2.262,34658.8,31856.2,31853.4,40284.6,27992.2,27710.8,27781.2,27712.0,27686.0
2.277,34658.8,31848.6,31853.4,40265.0,27992.2,27710.8,27781.2,27712.0,27686.0
2.278,34658.8,31848.6,31853.4,40265.0,27992.2,27710.6,27780.8,27712.0,27686.0
2.324,34658.8,31848.6,31853.4,40249.4,27992.2,27710.6,27780.8,27712.0,27686.0
2.34,34658.8,31835.6,31853.4,40246.6,27992.2,27710.4,27780.8,27712.0,27686.0
2.34,34658.8,31835.6,31853.4,40243.4,27992.2,27710.4,27780.8,27712.0,27686.0
2.355,34658.8,31835.6,31853.4,40243.4,27992.2,27710.4,27779.6,27712.0,27686.0
2.371,34658.8,31828.0,31840.4,40235.2,27992.2,27710.4,27779.6,27712.0,27686.0
2.386,34658.8,31815.4,31840.4,40235.2,27992.2,27710.4,27779.6,27712.0,27686.0
2.386,34658.8,31813.4,31840.4,40235.2,27992.2,27710.4,27779.6,27712.0,27686.0
2.387,34658.8,31767.6,31840.4,40234.8,27992.2,27710.4,27776.8,27712.0,27686.0
2.402,34658.8,31767.6,31840.4,40191.0,27992.2,27710.4,27776.8,27712.0,27686.0
2.403,34658.8,31762.2,31766.8,40191.0,27992.2,27710.4,27776.8,27712.0,27686.0
2.418,34658.8,31762.2,31766.8,40191.0,27992.2,27710.4,27773.6,27712.0,27686.0
2.433,34658.8,31762.2,31766.8,40146.4,27992.2,27710.4,27773.6,27712.0,27686.0
2.434,34658.8,31762.2,31766.8,40146.4,27992.2,27710.4,27773.4,27712.0,27686.0
2.449,34658.8,31762.2,31766.8,40146.4,27992.2,27709.0,27773.2,27712.0,27686.0
2.464,34658.8,31762.2,31715.4,40146.4,27992.2,27709.0,27773.2,27712.0,27686.0
2.496,34658.8,31756.4,31715.4,40143.4,27992.2,27709.0,27773.2,27712.0,27686.0
2.511,34658.8,31730.6,31715.4,40143.4,27992.2,27709.0,27773.2,27712.0,27686.0
2.512,34658.8,31730.6,31712.4,40142.4,27992.2,27709.0,27773.2,27712.0,27686.0
2.543,34658.8,31730.6,31712.4,40142.4,27992.2,27709.0,27773.0,27712.0,27686.0
2.558,34658.8,31730.6,31712.4,40142.4,27992.2,27708.2,27773.0,27712.0,27686.0
2.559,34658.8,31730.6,31712.4,40142.4,27992.2,27708.2,27771.0,27712.0,27686.0
2.574,34658.8,31730.6,31712.4,40126.2,27992.2,27708.2,27763.4,27712.0,27686.0
2.59,34658.8,31730.6,31711.6,40126.2,27992.2,27708.2,27763.4,27712.0,27686.0
2.605,34658.8,31729.6,31686.2,40125.4,27992.2,27708.2,27763.4,27712.0,27686.0
2.621,34658.8,31723.4,31686.2,40113.6,27992.2,27708.2,27762.0,27712.0,27686.0
2.621,34658.8,31723.4,31686.2,40113.6,27992.2,27708.2,27760.6,27712.0,27686.0
2.636,34658.8,31723.4,31686.2,40113.6,27983.8,27708.2,27758.0,27712.0,27686.0
2.652,34658.8,31723.4,31686.2,40113.6,27983.8,27708.2,27754.4,27712.0,27686.0
2.683,34658.8,31699.2,31686.2,40061.2,27983.8,27708.2,27754.4,27712.0,27686.0
2.684,34658.8,31699.2,31686.2,40059.0,27983.8,27708.2,27754.4,27712.0,27686.0
2.714,34658.8,31668.6,31686.2,40059.0,27979.2,27706.0,27754.4,27712.0,27686.0
2.73,34658.8,31668.6,31545.4,40059.0,27979.2,27706.0,27754.2,27712.0,27686.0
2.761,34658.8,31640.8,31545.4,40059.0,27979.2,27706.0,27754.2,27712.0,27686.0
